_id,Anno,Periodo,Area_territoriale,Regione,Prov,Comune_ISTAT,Comune_cat,Sez,Comune_amm,Comune_descrizione,Fascia,Zona,LinkZona,Cod_Tip,Descr_Tipologia,Stato,Stato_prev,Compr_min,Compr_max,Sup_NL_compr,Loc_min,Loc_max,Sup_NL_loc
20210,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,19,Abitazioni signorili,OTTIMO,P,7700,10000,L,"23,5","30,2",L
20211,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,13,Box,NORMALE,P,3400,5200,L,12,"17,6",L
20212,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,9,Magazzini,NORMALE,P,1000,1200,L,5,7,L
20213,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,5,Negozi,NORMALE, ,3800,5200,L,"16,4","22,2",L
20214,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,5,Negozi,OTTIMO,P,5200,7200,L,"24,9","41,2",L
20215,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,6,Uffici,OTTIMO,P,4700,5600,L,"19,2",25,L
20216,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,18,Uffici strutturati,OTTIMO,P,5500,6100,L,"24,7","31,2",L
20217,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B19,MI00004769,10,Laboratori,NORMALE,P,1500,2100,L,"9,2","12,5",L
20218,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,20,Abitazioni civili,OTTIMO, ,5300,6800,L,"19,2","24,4",L
20219,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,20,Abitazioni civili,NORMALE,P,4600,5300,L,15,"17,4",L
20220,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,21,Abitazioni di tipo economico,NORMALE,P,3600,4500,L,12,"13,2",L
20221,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,21,Abitazioni di tipo economico,OTTIMO, ,4500,5200,L,"13,3",19,L
20222,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,13,Box,NORMALE,P,2750,3700,L,"12,6","16,8",L
20223,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,9,Magazzini,NORMALE,P,700,1000,L,4,5,L
20224,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,5,Negozi,NORMALE,P,2750,3700,L,14,"18,2",L
20225,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,6,Uffici,OTTIMO,P,2550,3600,L,12,"15,2",L
20226,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,18,Uffici strutturati,OTTIMO,P,2750,3700,L,14,18,L
20227,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B20,MI00004770,10,Laboratori,NORMALE,P,1100,1800,L,"5,8",9,L
20228,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,20,Abitazioni civili,OTTIMO, ,5200,7100,L,14,"21,2",L
20229,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,20,Abitazioni civili,NORMALE,P,4000,5200,L,"11,2","13,5",L
20230,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,21,Abitazioni di tipo economico,NORMALE,P,3200,4100,L,"9,8","12,8",L
20231,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,21,Abitazioni di tipo economico,OTTIMO, ,4100,4800,L,13,"13,8",L
20232,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,13,Box,NORMALE,P,2100,3100,L,"8,5","12,2",L
20233,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,9,Magazzini,NORMALE,P,700,850,L,"3,5",5,L
20234,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,5,Negozi,NORMALE,P,2700,3700,L,"14,2","17,5",L
20235,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,6,Uffici,OTTIMO,P,2950,3800,L,"13,8","17,2",L
20236,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,18,Uffici strutturati,OTTIMO,P,3300,4400,L,16,"22,2",L
20237,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,B,B21,MI00004771,10,Laboratori,NORMALE,P,1250,1700,L,"6,8",9,L
20238,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,20,Abitazioni civili,OTTIMO, ,5300,6300,L,"17,7","19,6",L
20239,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,20,Abitazioni civili,NORMALE,P,3900,5200,L,"13,2","17,2",L
20240,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,21,Abitazioni di tipo economico,OTTIMO, ,3800,5000,L,"11,7","16,5",L
20241,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,21,Abitazioni di tipo economico,NORMALE,P,3100,3700,L,10,"11,7",L
20242,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,13,Box,NORMALE,P,2350,3500,L,10,13,L
20243,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,9,Magazzini,NORMALE,P,750,1050,L,"4,2","5,8",L
20244,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,5,Negozi,OTTIMO,P,5800,8200,L,"28,2","39,2",L
20245,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,5,Negozi,NORMALE, ,2200,3300,L,"10,2","15,2",L
20246,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,6,Uffici,OTTIMO,P,3200,4200,L,13,18,L
20247,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,18,Uffici strutturati,OTTIMO,P,3700,5000,L,18,24,L
20248,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,8,Capannoni industriali,NORMALE,P,900,1100,L,5,7,L
20249,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,7,Capannoni tipici,NORMALE,P,950,1200,L,5,7,L
20250,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C12,MI00000307,10,Laboratori,NORMALE,P,1350,1750,L,7,"9,8",L
20251,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C13,MI00003667,20,Abitazioni civili,OTTIMO,P,7200,9800,L,20,32,L
20252,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C13,MI00003667,19,Abitazioni signorili,OTTIMO,P,9500,11400,L,"32,8",39,L
20253,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C13,MI00003667,13,Box,NORMALE,P,2400,3100,L,8,"10,8",L
20254,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C14,MI00003668,20,Abitazioni civili,OTTIMO,P,7900,11500,L,28,42,L
20255,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C14,MI00003668,19,Abitazioni signorili,OTTIMO,P,11400,13600,L,40,48,L
20256,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C14,MI00003668,13,Box,NORMALE,P,2400,3200,L,8,11,L
20257,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C14,MI00003668,18,Uffici strutturati,OTTIMO,P,6500,8000,L,30,38,L
20258,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,20,Abitazioni civili,OTTIMO, ,3400,4000,L,"8,9","12,2",L
20259,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,20,Abitazioni civili,NORMALE,P,2400,3400,L,"7,3","8,7",L
20260,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,21,Abitazioni di tipo economico,NORMALE,P,1600,2100,L,"5,2","6,2",L
20261,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,21,Abitazioni di tipo economico,OTTIMO, ,2150,2600,L,"6,4",8,L
20262,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,13,Box,NORMALE,P,1550,2300,L,"6,8",9,L
20263,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,1,Ville e Villini,NORMALE,P,2700,3500,L,8,"9,7",L
20264,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,1,Ville e Villini,OTTIMO, ,3600,4300,L,"10,2","12,3",L
20265,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,9,Magazzini,NORMALE,P,750,900,L,"3,5","4,7",L
20266,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,5,Negozi,NORMALE,P,1900,2750,L,"10,7","14,7",L
20267,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,6,Uffici,OTTIMO,P,1900,2650,L,"8,6","10,6",L
20268,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,18,Uffici strutturati,OTTIMO,P,2500,3300,L,"11,5","16,2",L
20269,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,8,Capannoni industriali,NORMALE,P,900,1100,L,5,7,L
20270,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,7,Capannoni tipici,NORMALE,P,900,1200,L,5,7,L
20271,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C15,MI00003669,10,Laboratori,NORMALE,P,1200,1400,L,7,9,L
20272,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,20,Abitazioni civili,OTTIMO, ,3700,4800,L,"10,5","13,4",L
20273,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,20,Abitazioni civili,NORMALE,P,2550,3700,L,"7,5","10,4",L
20274,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,21,Abitazioni di tipo economico,OTTIMO, ,2200,3200,L,"7,5","10,2",L
20275,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,21,Abitazioni di tipo economico,NORMALE,P,1700,2200,L,"6,2","7,4",L
20276,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,13,Box,NORMALE,P,2000,2800,L,7,"9,5",L
20277,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,9,Magazzini,NORMALE,P,750,1000,L,4,"5,5",L
20278,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,5,Negozi,NORMALE,P,2550,3500,L,"11,5","14,7",L
20279,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,6,Uffici,OTTIMO,P,2300,2900,L,"9,4","12,8",L
20280,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,18,Uffici strutturati,OTTIMO,P,2550,3400,L,13,"17,2",L
20281,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,8,Capannoni industriali,NORMALE,P,800,1000,L,"4,5","5,5",L
20282,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,7,Capannoni tipici,NORMALE,P,850,1050,L,5,6,L
20283,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C16,MI00004772,10,Laboratori,NORMALE,P,1050,1550,L,"5,5",8,L
20284,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,20,Abitazioni civili,OTTIMO, ,4200,6000,L,"12,4","17,2",L
20285,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,20,Abitazioni civili,NORMALE,P,3300,4000,L,"11,3","12,2",L
20286,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,21,Abitazioni di tipo economico,OTTIMO, ,3400,4200,L,"11,4","12,9",L
20287,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,21,Abitazioni di tipo economico,NORMALE,P,2500,3400,L,8,"11,2",L
20288,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,19,Abitazioni signorili,OTTIMO,P,5700,7100,L,"19,2","23,5",L
20289,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,13,Box,NORMALE,P,2000,2900,L,6,9,L
20290,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,1,Ville e Villini,OTTIMO,P,6000,7200,L,"19,5","23,3",L
20291,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,9,Magazzini,NORMALE,P,650,750,L,3,"3,9",L
20292,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,5,Negozi,NORMALE,P,2250,3500,L,12,"17,8",L
20293,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,6,Uffici,OTTIMO,P,2600,3600,L,"10,6","14,3",L
20294,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,18,Uffici strutturati,OTTIMO,P,2900,3600,L,"13,5","19,5",L
20295,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,8,Capannoni industriali,NORMALE,P,800,950,L,"4,5",6,L
20296,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,7,Capannoni tipici,NORMALE,P,900,1100,L,"4,7","6,7",L
20297,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C17,MI00004773,10,Laboratori,NORMALE,P,900,1150,L,"5,5","7,5",L
20298,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,20,Abitazioni civili,OTTIMO, ,4000,5400,L,"11,3","13,5",L
20299,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,20,Abitazioni civili,NORMALE,P,2600,3900,L,"8,5","11,2",L
20300,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,21,Abitazioni di tipo economico,OTTIMO, ,3200,3600,L,"8,7",11,L
20301,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,21,Abitazioni di tipo economico,NORMALE,P,2300,3100,L,"7,3","8,5",L
20302,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,13,Box,NORMALE,P,1750,2650,L,8,"11,8",L
20303,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,9,Magazzini,NORMALE,P,650,800,L,"3,5","4,5",L
20304,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,5,Negozi,OTTIMO,P,3900,5200,L,17,25,L
20305,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,5,Negozi,NORMALE, ,2000,3100,L,"8,5",15,L
20306,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,6,Uffici,OTTIMO,P,1850,2300,L,"8,1",10,L
20307,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,18,Uffici strutturati,OTTIMO,P,2150,2700,L,12,16,L
20308,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,8,Capannoni industriali,NORMALE,P,700,900,L,"4,5","5,8",L
20309,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,7,Capannoni tipici,NORMALE,P,800,1000,L,"4,8","6,2",L
20310,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C18,MI00004774,10,Laboratori,NORMALE,P,950,1350,L,"5,8",8,L
20311,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,20,Abitazioni civili,OTTIMO, ,3900,5400,L,"10,7",15,L
20312,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,20,Abitazioni civili,NORMALE,P,2700,3800,L,"8,2","10,7",L
20313,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,21,Abitazioni di tipo economico,OTTIMO, ,2750,3700,L,"7,7",10,L
20314,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,21,Abitazioni di tipo economico,NORMALE,P,2100,2650,L,"6,5","7,7",L
20315,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,13,Box,NORMALE,P,1850,2550,L,"7,5",11,L
20316,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,9,Magazzini,NORMALE,P,500,700,L,3,4,L
20317,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,5,Negozi,OTTIMO, ,2750,3100,L,"14,5","16,5",L
20318,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,5,Negozi,NORMALE,P,1750,2750,L,"9,2","14,5",L
20319,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,6,Uffici,OTTIMO,P,2300,2500,L,10,11,L
20320,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,18,Uffici strutturati,OTTIMO,P,2300,3000,L,13,17,L
20321,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,8,Capannoni industriali,NORMALE,P,800,950,L,"4,7","5,8",L
20322,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,7,Capannoni tipici,NORMALE,P,800,1000,L,"4,8","6,5",L
20323,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C19,MI00004775,10,Laboratori,NORMALE,P,1100,1350,L,"5,8","7,8",L
20324,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,20,Abitazioni civili,OTTIMO, ,4500,6500,L,"12,9","19,2",L
20325,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,20,Abitazioni civili,NORMALE,P,3200,4400,L,"10,2","12,7",L
20326,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,21,Abitazioni di tipo economico,OTTIMO, ,3500,4400,L,"9,8","12,5",L
20327,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,21,Abitazioni di tipo economico,NORMALE,P,2300,3500,L,"6,8","9,7",L
20328,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,13,Box,NORMALE,P,2250,3500,L,8,12,L
20329,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,9,Magazzini,NORMALE,P,550,750,L,"2,8",4,L
20330,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,5,Negozi,NORMALE,P,2350,3400,L,"10,7","15,5",L
20331,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,6,Uffici,OTTIMO,P,2500,3600,L,"9,2",14,L
20332,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,18,Uffici strutturati,OTTIMO,P,2700,4000,L,"13,5","19,5",L
20333,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,8,Capannoni industriali,NORMALE,P,850,1050,L,5,"6,2",L
20334,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,7,Capannoni tipici,NORMALE,P,950,1200,L,"5,2","6,4",L
20335,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,C,C20,MI00004776,10,Laboratori,NORMALE,P,1100,1400,L,"6,2","8,4",L
20336,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,20,Abitazioni civili,OTTIMO, ,2750,3300,L,"8,4","11,4",L
20337,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,20,Abitazioni civili,NORMALE,P,2100,2750,L,7,"8,2",L
20338,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,21,Abitazioni di tipo economico,OTTIMO, ,1650,2200,L,6,"8,2",L
20339,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,21,Abitazioni di tipo economico,NORMALE,P,1450,1650,L,"4,6","5,9",L
20340,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,13,Box,NORMALE,P,1600,1900,L,"5,5","7,2",L
20341,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,9,Magazzini,NORMALE,P,400,550,L,"2,3","3,4",L
20342,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,5,Negozi,NORMALE,P,1350,2250,L,"5,8","9,5",L
20343,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,6,Uffici,OTTIMO,P,1300,2200,L,"6,8",10,L
20344,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,18,Uffici strutturati,OTTIMO,P,1700,2500,L,"9,8",15,L
20345,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,8,Capannoni industriali,OTTIMO,P,700,900,L,4,"5,2",L
20346,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,7,Capannoni tipici,OTTIMO,P,750,950,L,4,"5,5",L
20347,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D10,MI00000317,10,Laboratori,NORMALE,P,650,850,L,"4,5","5,2",L
20348,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,20,Abitazioni civili,OTTIMO, ,3100,3900,L,10,13,L
20349,2018,1 semestre,NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D12,MI00000319,20,Abitazioni civili,NORMALE,P,2450,3000,L,8,10,L
